id,age,gender,postal_code,traffic_source,avg_sequence_number,order_id,status,num_of_item,month_day
77271,68,M,11223,Search,7.0,96838,Cancelled,2,02-10
77271,68,M,11223,Search,7.0,96837,Processing,2,02-17
91734,36,M,11223,Organic,6.333333333333333,114846,Cancelled,2,06-06
91734,36,M,11223,Organic,6.333333333333333,114845,Processing,1,05-27
1309,47,F,10009,Search,6.6,1632,Cancelled,2,01-09
1309,47,F,10009,Search,6.6,1630,Returned,1,06-11
1309,47,F,10009,Search,6.6,1631,Shipped,2,01-18
16368,34,M,10009,Organic,7.0,20523,Returned,2,08-17
21148,44,F,10009,Search,5.8,26489,Complete,1,11-05
21148,44,F,10009,Search,5.8,26490,Processing,1,11-01
21148,44,F,10009,Search,5.8,26487,Shipped,2,08-28
21148,44,F,10009,Search,5.8,26488,Shipped,1,01-08
26038,40,F,10009,Display,5.0,32519,Shipped,1,07-05
27268,49,M,10009,Search,5.0,34012,Returned,1,06-07
35203,43,F,10009,Search,7.0,43987,Complete,2,06-26
69070,51,F,10009,Organic,10.0,86639,Shipped,3,02-13
72565,40,M,10009,Search,5.8,90990,Cancelled,1,11-27
72565,40,M,10009,Search,5.8,90991,Cancelled,1,10-25
72565,40,M,10009,Search,5.8,90993,Processing,1,09-10
72565,40,M,10009,Search,5.8,90992,Returned,2,09-20
86098,28,M,10009,Search,5.0,107756,Cancelled,1,09-03
86098,28,M,10009,Search,5.0,107755,Shipped,1,09-08
97080,70,F,10009,Search,9.5,121606,Complete,2,01-03
97080,70,F,10009,Search,9.5,121609,Processing,1,12-05
97080,70,F,10009,Search,9.5,121607,Returned,4,08-31
97080,70,F,10009,Search,9.5,121608,Returned,1,02-28
1004,56,M,10016,Search,9.25,1255,Complete,3,11-30
1004,56,M,10016,Search,9.25,1253,Processing,3,12-03
1004,56,M,10016,Search,9.25,1254,Processing,2,11-17
12535,58,F,10016,Organic,7.0,15670,Complete,2,12-25
29559,63,F,10016,Search,5.0,36891,Cancelled,1,06-03
31006,30,M,10016,Search,13.0,38719,Cancelled,4,06-19
91277,50,F,10016,Organic,5.0,114270,Complete,1,07-09
99730,41,F,10016,Search,6.333333333333333,124889,Processing,1,08-28
99730,41,F,10016,Search,6.333333333333333,124888,Shipped,2,09-06
9793,68,F,10024,Search,7.0,12212,Complete,2,06-23
17340,65,F,10024,Organic,5.0,21750,Complete,1,12-25
48751,53,F,10024,Search,5.0,60965,Cancelled,1,03-06
48751,53,F,10024,Search,5.0,60966,Complete,1,04-11
61563,41,F,10024,Display,5.0,77162,Shipped,1,09-02
63984,16,F,10024,Search,5.0,80213,Shipped,1,12-13
70194,64,F,10024,Search,5.0,88050,Cancelled,1,11-06
70194,64,F,10024,Search,5.0,88049,Complete,1,11-17
77394,25,M,10024,Email,5.0,96972,Complete,1,10-20
10341,53,M,11218,Organic,5.0,12876,Shipped,1,07-31
20827,31,F,11218,Organic,6.333333333333333,26085,Complete,2,03-24
20827,31,F,11218,Organic,6.333333333333333,26086,Complete,1,08-21
20827,31,F,11218,Organic,6.333333333333333,26083,Processing,2,08-19
20827,31,F,11218,Organic,6.333333333333333,26084,Shipped,1,04-04
45003,19,M,11218,Search,7.0,56195,Processing,2,05-25
59457,58,F,11218,Search,8.166666666666666,74462,Cancelled,2,02-15
59457,58,F,11218,Search,8.166666666666666,74461,Shipped,3,02-20
59457,58,F,11218,Search,8.166666666666666,74463,Shipped,1,07-03
59835,35,M,11218,Search,5.0,74979,Processing,1,09-04
73644,21,M,11218,Search,7.0,92338,Shipped,2,12-27
84421,19,M,11218,Search,5.0,105710,Shipped,1,11-17
91272,43,M,11218,Email,5.0,114265,Cancelled,1,01-14
91272,43,M,11218,Email,5.0,114266,Complete,1,06-03
6019,43,M,12302,Search,5.0,7561,Shipped,1,07-03
22367,67,F,12302,Search,5.0,27979,Processing,1,12-18
22367,67,F,12302,Search,5.0,27978,Shipped,1,12-11
23106,67,M,12302,Search,13.0,28935,Shipped,4,12-21
36718,66,F,12302,Search,5.0,45863,Complete,1,11-26
36718,66,F,12302,Search,5.0,45862,Shipped,1,10-30
52963,22,M,10023,Search,5.0,66291,Complete,1,07-25
63166,25,M,10023,Search,5.0,79206,Shipped,1,03-07
94097,20,M,10023,Search,5.0,117784,Returned,1,10-05
8278,54,F,11215,Search,5.0,10387,Shipped,1,01-15
28671,60,M,11215,Display,7.0,35783,Returned,2,04-04
49906,45,F,11215,Search,13.0,62429,Cancelled,4,07-29
54779,35,M,11215,Search,7.0,68567,Processing,2,04-10
62359,44,M,11215,Search,7.0,78165,Processing,2,09-23
70910,63,M,11215,Organic,13.0,88966,Cancelled,4,12-14
78813,57,M,11215,Search,5.0,98779,Complete,1,03-03
6789,26,M,10010,Search,5.0,8506,Shipped,1,12-26
24363,17,F,10010,Search,5.0,30487,Shipped,1,01-16
43176,16,F,10010,Organic,5.0,53891,Complete,1,05-22
81117,56,M,10010,Search,13.0,101628,Cancelled,4,08-19
2190,28,M,11204,Search,7.0,2739,Returned,2,08-08
10018,46,M,11204,Search,5.0,12476,Shipped,1,09-02
12686,35,F,11204,Search,10.0,15862,Shipped,3,07-25
38867,25,F,11204,Search,5.0,48554,Complete,1,04-21
42263,55,F,11204,Search,5.0,52752,Cancelled,1,09-05
47015,42,F,11204,Search,5.0,58835,Shipped,1,02-22
64351,43,M,11204,Search,5.0,80702,Complete,1,04-04
89638,56,F,11204,Facebook,5.0,112212,Processing,1,04-18
614,26,F,10002,Search,5.0,770,Shipped,1,09-07
2537,68,M,10002,Search,10.333333333333334,3167,Processing,1,11-06
2537,68,M,10002,Search,10.333333333333334,3165,Returned,4,02-20
2537,68,M,10002,Search,10.333333333333334,3166,Shipped,1,11-15
12879,51,M,10002,Search,5.0,16130,Complete,1,01-01
12879,51,M,10002,Search,5.0,16131,Complete,1,07-22
23896,35,F,10002,Search,7.0,29909,Cancelled,2,09-19
27134,16,F,10002,Facebook,5.0,33856,Processing,1,11-08
40440,54,F,10002,Search,5.0,50496,Cancelled,1,08-09
5166,41,F,10019,Facebook,5.0,6494,Cancelled,1,08-12
11087,28,F,10019,Display,7.0,13807,Complete,2,08-26
13288,41,F,10019,Search,5.0,16657,Cancelled,1,04-13
38095,33,F,10019,Search,5.0,47618,Shipped,1,01-21
38469,60,M,10019,Organic,5.0,48087,Returned,1,09-29
59371,61,F,10019,Email,7.0,74354,Returned,2,08-24
60844,25,M,10019,Search,5.0,76262,Returned,1,02-17
60844,25,M,10019,Search,5.0,76261,Shipped,1,02-18
87582,50,F,10019,Email,6.0,109633,Cancelled,2,08-13
87582,50,F,10019,Email,6.0,109634,Cancelled,1,09-05
87582,50,F,10019,Email,6.0,109632,Complete,1,11-16
226,47,F,11201,Search,6.0,276,Cancelled,1,10-01
226,47,F,11201,Search,6.0,275,Complete,2,03-25
226,47,F,11201,Search,6.0,274,Processing,1,06-15
28223,51,F,11201,Search,5.0,35230,Complete,1,10-02
62649,23,F,11201,Organic,5.0,78542,Processing,1,11-16
62649,23,F,11201,Organic,5.0,78543,Shipped,1,08-17
70801,57,M,11201,Search,5.0,88830,Processing,1,12-11
72628,41,M,11201,Search,5.0,91071,Complete,1,12-07
81638,38,M,11201,Search,5.0,102241,Shipped,1,03-31
22085,37,F,11224,Facebook,5.0,27618,Complete,1,09-07
22085,37,F,11224,Facebook,5.0,27619,Processing,1,04-21
22085,37,F,11224,Facebook,5.0,27620,Shipped,1,11-11
30915,25,M,11224,Search,6.333333333333333,38604,Cancelled,2,11-29
30915,25,M,11224,Search,6.333333333333333,38605,Complete,1,08-20
86083,59,M,11224,Search,6.333333333333333,107734,Complete,2,11-12
86083,59,M,11224,Search,6.333333333333333,107733,Processing,1,05-13
12370,22,F,10003,Organic,6.333333333333333,15467,Complete,2,08-03
12370,22,F,10003,Organic,6.333333333333333,15468,Complete,1,10-15
13999,37,M,10003,Search,7.0,17583,Processing,2,07-17
3492,29,M,10036,Search,5.0,4425,Processing,1,09-07
3492,29,M,10036,Search,5.0,4426,Processing,1,08-10
3492,29,M,10036,Search,5.0,4427,Processing,1,12-12
25785,51,M,10036,Search,5.0,32207,Shipped,1,12-13
13477,20,M,10956,Search,5.0,16911,Shipped,1,09-26
65446,58,F,10956,Search,8.75,82033,Returned,3,10-09
65446,58,F,10956,Search,8.75,82034,Shipped,1,08-04
4170,50,M,11214,Search,10.0,5272,Processing,3,02-27
41138,37,F,11214,Search,5.0,51349,Returned,1,06-26
60648,15,F,11214,Search,5.0,76030,Processing,1,07-04
60648,15,F,11214,Search,5.0,76031,Processing,1,03-14
70772,30,M,11214,Search,5.0,88784,Cancelled,1,06-08
78212,29,M,11214,Organic,7.0,98010,Complete,2,02-08
87155,49,M,11214,Search,5.0,109063,Cancelled,1,01-13
87155,49,M,11214,Search,5.0,109064,Shipped,1,01-13
93555,60,M,11214,Search,11.4,117107,Shipped,4,04-04
93555,60,M,11214,Search,11.4,117108,Shipped,1,02-23
33384,44,F,11219,Search,5.0,41762,Shipped,1,12-06
33384,44,F,11219,Search,5.0,41763,Shipped,1,02-17
78028,33,M,11219,Facebook,5.8,97775,Cancelled,1,08-18
78028,33,M,11219,Facebook,5.8,97772,Shipped,2,06-24
78028,33,M,11219,Facebook,5.8,97773,Shipped,1,08-14
78028,33,M,11219,Facebook,5.8,97774,Shipped,1,03-27
87857,64,M,11219,Organic,6.333333333333333,109986,Complete,1,05-12
87857,64,M,11219,Organic,6.333333333333333,109987,Complete,2,11-25
8324,69,F,10012,Search,7.0,10437,Returned,2,07-24
30133,51,F,10012,Display,5.0,37615,Processing,1,03-28
54080,18,M,10012,Search,7.0,67704,Returned,2,09-09
57260,58,M,10012,Search,5.0,71676,Complete,1,09-09
58472,37,M,10012,Search,7.0,73217,Complete,2,11-22
85867,29,F,10012,Search,7.0,107477,Returned,2,03-24
15602,62,F,10011,Facebook,5.0,19560,Shipped,1,08-19
96220,15,M,10011,Email,5.0,120560,Returned,1,02-09
99267,55,F,10011,Search,8.8,124290,Complete,3,06-17
99267,55,F,10011,Search,8.8,124291,Processing,2,07-11
8178,41,F,11232,Facebook,5.0,10275,Shipped,1,11-22
11674,17,F,11232,Search,7.0,14593,Processing,2,12-15
25626,13,M,11232,Search,5.0,32016,Complete,1,04-18
62337,64,M,11232,Search,7.0,78133,Processing,2,12-03
89755,45,M,11232,Search,5.0,112375,Cancelled,1,09-30
33164,43,M,11231,Search,6.714285714285714,41480,Cancelled,2,01-12
33164,43,M,11231,Search,6.714285714285714,41481,Cancelled,2,09-24
33164,43,M,11231,Search,6.714285714285714,41483,Cancelled,1,10-01
33164,43,M,11231,Search,6.714285714285714,41482,Shipped,2,01-10
1903,18,F,10014,Search,5.0,2353,Shipped,1,01-07
1903,18,F,10014,Search,5.0,2354,Shipped,1,01-07
19049,28,F,10954,Display,7.0,23849,Processing,2,09-08
24762,49,M,10954,Email,5.0,30953,Returned,1,09-26
24762,49,M,10954,Email,5.0,30952,Shipped,1,01-26
41734,23,M,10954,Display,5.0,52080,Processing,1,05-21
41734,23,M,10954,Display,5.0,52081,Shipped,1,08-12
74092,59,F,10954,Search,5.0,92881,Complete,1,11-03
78938,15,M,10954,Email,5.0,98944,Complete,1,10-02
39469,36,F,11228,Organic,5.0,49310,Complete,1,10-05
39469,36,F,11228,Organic,5.0,49311,Complete,1,12-26
41782,30,M,11228,Search,6.333333333333333,52147,Complete,2,09-19
41782,30,M,11228,Search,6.333333333333333,52146,Shipped,1,01-03
91156,21,F,11228,Search,5.0,114132,Processing,1,12-22
4262,67,F,11220,Search,5.0,5386,Processing,1,06-20
26183,28,M,11220,Search,7.0,32696,Processing,2,11-21
49033,34,M,11220,Search,5.0,61326,Returned,1,12-26
53547,63,F,11220,Facebook,5.0,67017,Shipped,1,09-26
71816,31,F,11220,Search,5.0,90086,Shipped,1,12-19
77448,34,F,11220,Search,7.0,97045,Cancelled,2,08-16
91592,52,M,11220,Search,13.0,114657,Processing,4,12-30
12922,61,F,11209,Search,8.75,16191,Complete,3,06-18
12922,61,F,11209,Search,8.75,16192,Complete,1,02-24
20355,45,F,11209,Search,5.0,25514,Cancelled,1,05-05
54559,42,M,11209,Search,5.0,68284,Processing,1,09-17
54559,42,M,11209,Search,5.0,68283,Shipped,1,04-07
63234,50,M,11209,Organic,5.0,79300,Cancelled,1,03-30
77700,30,M,11209,Email,6.333333333333333,97362,Shipped,2,11-11
77700,30,M,11209,Email,6.333333333333333,97363,Shipped,1,12-06
8595,26,F,12306,Search,5.0,10742,Shipped,1,04-05
24668,27,F,12306,Search,5.0,30834,Shipped,1,11-12
44256,59,F,12306,Search,8.75,55255,Complete,3,08-29
44256,59,F,12306,Search,8.75,55256,Returned,1,08-22
44256,59,F,12306,Search,8.75,55254,Shipped,1,12-28
44256,59,F,12306,Search,8.75,55257,Shipped,3,10-13
1734,45,M,10977,Search,5.0,2124,Shipped,1,04-09
23564,40,M,10977,Search,7.0,29488,Processing,2,05-06
25770,49,F,10977,Search,5.0,32184,Cancelled,1,01-04
62027,15,M,10977,Search,5.0,77727,Complete,1,11-26
62153,42,F,10977,Search,5.0,77888,Complete,1,05-19
62153,42,F,10977,Search,5.0,77886,Shipped,1,01-09
62153,42,F,10977,Search,5.0,77887,Shipped,1,09-21
67287,12,F,10977,Organic,5.0,84369,Returned,1,08-16
85913,27,F,10977,Search,6.333333333333333,107527,Processing,1,12-31
85913,27,F,10977,Search,6.333333333333333,107528,Returned,2,10-09
95483,39,F,10977,Search,13.0,119602,Complete,4,12-10
96556,64,F,10977,Search,5.0,120964,Shipped,1,11-03
8413,65,M,12550,Search,6.333333333333333,10526,Complete,1,08-03
8413,65,M,12550,Search,6.333333333333333,10525,Shipped,2,02-01
20344,70,M,12550,Organic,5.0,25496,Complete,1,05-15
31957,23,M,12550,Search,7.0,39895,Processing,2,08-13
55913,21,F,12550,Search,5.0,69969,Processing,1,08-09
55913,21,F,12550,Search,5.0,69970,Shipped,1,05-14
2338,20,F,12401,Search,9.25,2902,Cancelled,2,02-06
2338,20,F,12401,Search,9.25,2900,Processing,3,11-23
2338,20,F,12401,Search,9.25,2901,Shipped,3,03-29
84286,57,M,12553,Search,5.0,105536,Complete,1,01-22
90936,68,M,10305,Search,5.0,113867,Cancelled,1,06-26
73895,15,F,10952,Search,7.0,92637,Complete,2,11-04
19446,13,M,10304,Search,10.333333333333334,24360,Complete,4,07-10
19446,13,M,10304,Search,10.333333333333334,24359,Processing,1,12-22
19446,13,M,10304,Search,10.333333333333334,24358,Returned,1,10-10
21119,12,M,10304,Organic,6.333333333333333,26445,Complete,1,06-01
21119,12,M,10304,Organic,6.333333333333333,26444,Processing,2,09-03
33196,54,M,10304,Search,5.0,41522,Complete,1,06-23
54217,47,F,10304,Search,7.0,67870,Processing,2,01-05
62962,42,F,10304,Facebook,6.333333333333333,78936,Processing,2,02-06
62962,42,F,10304,Facebook,6.333333333333333,78937,Shipped,1,08-06
70919,50,M,10304,Search,13.0,88977,Processing,4,12-27
71831,58,M,10304,Search,5.0,90104,Returned,1,10-28
74436,57,M,10301,Organic,5.0,93308,Complete,1,11-22
95137,31,F,10301,Facebook,6.333333333333333,119147,Complete,2,10-14
95137,31,F,10301,Facebook,6.333333333333333,119148,Shipped,1,12-15
28942,48,M,10901,Organic,5.0,36102,Shipped,1,09-20
79061,22,M,10901,Search,8.75,99086,Shipped,3,04-22
79061,22,M,10901,Search,8.75,99087,Shipped,1,12-06
15808,16,M,10306,Search,6.333333333333333,19835,Complete,1,01-05
15808,16,M,10306,Search,6.333333333333333,19836,Complete,2,11-23
25353,25,M,10306,Search,5.0,31677,Complete,1,11-19
25364,34,F,10306,Search,5.0,31690,Cancelled,1,03-17
25364,34,F,10306,Search,5.0,31691,Complete,1,12-24
25364,34,F,10306,Search,5.0,31692,Shipped,1,03-23
25364,34,F,10306,Search,5.0,31693,Shipped,1,10-03
65870,19,M,10306,Search,5.0,82558,Complete,1,11-19
95110,27,M,10306,Search,5.0,119110,Returned,1,03-31
6429,69,F,10314,Organic,6.0,8067,Shipped,1,01-25
6429,69,F,10314,Organic,6.0,8068,Shipped,1,05-11
6429,69,F,10314,Organic,6.0,8069,Shipped,2,12-19
48757,25,F,10314,Search,6.333333333333333,60971,Cancelled,2,07-06
48757,25,F,10314,Search,6.333333333333333,60972,Cancelled,1,12-13
49430,31,M,10314,Search,5.0,61847,Shipped,1,03-10
53252,65,M,10314,Email,5.0,66651,Complete,1,05-28
56882,63,F,10314,Organic,5.0,71206,Returned,1,06-26
78432,15,F,10314,Email,10.222222222222221,98280,Cancelled,1,03-06
78432,15,F,10314,Email,10.222222222222221,98283,Cancelled,1,05-15
78432,15,F,10314,Email,10.222222222222221,98281,Complete,4,11-06
78432,15,F,10314,Email,10.222222222222221,98282,Complete,3,12-15
86431,43,M,10314,Search,7.0,108185,Processing,2,05-22
72580,60,M,10303,Search,13.0,91013,Complete,4,09-05
64841,31,F,12010,Search,6.333333333333333,81285,Shipped,1,06-01
64841,31,F,12010,Search,6.333333333333333,81286,Shipped,2,10-12
25467,32,M,10312,Search,5.0,31819,Shipped,1,01-04
37523,64,F,10312,Search,5.0,46911,Shipped,1,04-07
48572,33,M,10312,Search,13.0,60765,Processing,4,06-22
59917,47,M,10312,Search,5.0,75093,Complete,1,12-14
80056,24,M,10312,Facebook,6.333333333333333,100282,Complete,1,01-14
80056,24,M,10312,Facebook,6.333333333333333,100283,Processing,2,12-29
83002,12,M,10312,Organic,6.333333333333333,103942,Returned,1,08-06
83002,12,M,10312,Organic,6.333333333333333,103941,Shipped,2,07-09
96635,19,F,10312,Organic,5.0,121075,Processing,1,04-17
97257,33,M,10312,Search,5.0,121839,Complete,1,07-13
6412,25,M,10950,Search,7.0,8046,Returned,2,06-09
18000,69,M,10950,Search,7.0,22563,Complete,2,02-19
24381,23,F,10950,Search,5.0,30500,Processing,1,08-16
77877,29,M,10950,Search,8.8,97585,Returned,3,01-23
77877,29,M,10950,Search,8.8,97584,Shipped,2,02-10
85513,42,M,10950,Search,5.0,107021,Processing,1,11-18
85513,42,M,10950,Search,5.0,107022,Processing,1,12-05
95127,58,M,10950,Search,5.0,119131,Processing,1,12-05
44648,20,M,10309,Search,5.0,55742,Complete,1,01-02
62105,22,F,10309,Search,5.0,77831,Complete,1,05-18
62105,22,F,10309,Search,5.0,77830,Shipped,1,07-24
73926,45,M,10309,Organic,5.0,92682,Complete,1,12-12
88491,52,M,10309,Search,5.0,110785,Returned,1,09-11
11329,29,M,10940,Search,5.0,14139,Cancelled,1,10-04
11329,29,M,10940,Search,5.0,14141,Complete,1,10-30
11329,29,M,10940,Search,5.0,14140,Returned,1,09-11
11329,29,M,10940,Search,5.0,14142,Shipped,1,03-12
33406,26,F,10940,Organic,5.0,41788,Complete,1,08-31
61631,49,F,10940,Search,5.0,77220,Processing,1,07-12
64882,21,M,10940,Display,7.0,81342,Complete,2,12-27
64882,21,M,10940,Display,7.0,81341,Shipped,2,12-06
95109,31,M,10940,Search,5.0,119107,Processing,1,03-08
95109,31,M,10940,Search,5.0,119108,Processing,1,04-29
95109,31,M,10940,Search,5.0,119109,Shipped,1,11-12
33896,46,M,13502,Organic,5.0,42388,Shipped,1,10-19
36632,64,M,13502,Search,5.0,45753,Cancelled,1,08-10
56388,15,M,13502,Search,5.0,70594,Processing,1,01-02
18314,29,F,13501,Search,7.0,22929,Shipped,2,03-15
22362,62,M,13501,Search,5.0,27972,Shipped,1,12-18
93186,46,M,13501,Facebook,7.0,116661,Cancelled,2,10-08
97121,63,M,13501,Search,6.333333333333333,121664,Complete,2,01-16
97121,63,M,13501,Search,6.333333333333333,121665,Complete,1,06-04
98624,41,M,13501,Search,13.0,123517,Shipped,4,01-19
28959,28,M,13440,Search,5.0,36118,Shipped,1,12-10
61357,30,M,13440,Search,5.0,76914,Processing,1,11-06
76311,18,F,13440,Search,5.0,95632,Cancelled,1,06-02
76894,40,M,13440,Organic,5.0,96361,Processing,1,04-05
84175,28,F,13440,Search,5.0,105407,Processing,1,04-11
84175,28,F,13440,Search,5.0,105408,Shipped,1,04-17
24238,50,F,13601,Search,5.0,30337,Complete,1,11-25
24594,65,M,13601,Search,5.0,30749,Returned,1,03-23
36770,26,F,13601,Display,5.0,45926,Processing,1,10-04
89147,56,M,13601,Search,10.0,111616,Shipped,3,09-29
6190,20,F,13905,Search,6.333333333333333,7781,Complete,1,07-26
6190,20,F,13905,Search,6.333333333333333,7782,Processing,2,04-20
28283,68,M,13905,Display,5.0,35313,Returned,1,12-02
30269,38,M,13905,Search,5.0,37790,Processing,1,05-10
74668,13,F,13905,Search,5.0,93614,Cancelled,1,10-19
60372,45,F,13850,Search,11.0,75669,Cancelled,2,08-20
60372,45,F,13850,Search,11.0,75668,Returned,4,07-04
41545,52,M,13210,Facebook,5.0,51847,Processing,1,01-27
62381,36,F,13210,Search,5.0,78192,Shipped,1,08-01
65331,14,F,13210,Search,5.0,81895,Shipped,1,02-16
81252,41,M,13210,Search,5.0,101785,Processing,1,01-22
81252,41,M,13210,Search,5.0,101784,Shipped,1,05-13
84407,61,M,13045,Search,6.333333333333333,105689,Shipped,1,06-08
84407,61,M,13045,Search,6.333333333333333,105690,Shipped,2,08-27
44193,50,F,13027,Search,5.0,55164,Complete,1,09-24
70203,44,M,13027,Organic,5.0,88061,Complete,1,07-07
34996,64,M,13069,Organic,5.0,43711,Cancelled,1,09-30
37498,21,F,13069,Organic,5.0,46872,Shipped,1,06-20
96837,23,M,13069,Search,8.75,121307,Complete,3,01-27
96837,23,M,13069,Search,8.75,121308,Processing,1,09-16
16955,63,M,13126,Search,5.0,21265,Processing,1,07-16
55441,25,F,13126,Search,5.0,69376,Complete,1,08-26
62725,69,M,13126,Facebook,10.0,78632,Cancelled,3,04-29
69685,34,M,13126,Search,5.0,87432,Cancelled,1,07-05
69696,29,F,13126,Search,5.0,87441,Processing,1,04-22
24250,41,F,14850,Organic,7.0,30352,Complete,2,09-02
54996,42,F,14850,Search,5.0,68823,Processing,1,06-02
77752,32,F,14850,Search,5.0,97426,Cancelled,1,01-02
77752,32,F,14850,Search,5.0,97425,Complete,1,11-22
95835,24,F,14850,Search,5.0,120061,Shipped,1,07-27
97263,46,F,14850,Search,7.0,121848,Processing,2,05-04
16941,26,M,13021,Organic,5.0,21247,Complete,1,10-13
39432,26,M,13021,Organic,5.0,49253,Shipped,1,12-10
39432,26,M,13021,Organic,5.0,49254,Shipped,1,03-23
47530,32,F,13021,Search,8.75,59511,Complete,3,10-14
47530,32,F,13021,Search,8.75,59512,Complete,1,11-20
49076,62,M,13021,Search,5.0,61379,Shipped,1,02-13
94376,12,M,13021,Search,7.0,118136,Processing,2,08-30
15226,40,F,14424,Organic,5.0,19118,Returned,1,02-27
15226,40,F,14424,Organic,5.0,19119,Shipped,1,12-28
15226,40,F,14424,Organic,5.0,19120,Shipped,1,05-29
22220,27,M,14424,Display,5.0,27790,Processing,1,12-23
34712,35,M,14424,Email,6.333333333333333,43381,Complete,1,08-14
34712,35,M,14424,Email,6.333333333333333,43382,Complete,2,10-31
38022,30,M,14424,Facebook,5.0,47514,Complete,1,09-17
58260,16,M,14424,Search,5.0,72958,Shipped,1,03-06
72314,65,F,14424,Display,5.0,90673,Processing,1,12-09
72883,21,F,14424,Search,7.0,91377,Cancelled,2,07-27
15860,69,F,14450,Search,7.5,19895,Complete,1,10-19
15860,69,F,14450,Search,7.5,19896,Complete,1,10-05
15860,69,F,14450,Search,7.5,19897,Complete,1,03-02
15860,69,F,14450,Search,7.5,19894,Shipped,3,09-07
39335,34,M,14450,Search,5.0,49139,Complete,1,12-31
39335,34,M,14450,Search,5.0,49140,Shipped,1,05-02
55045,55,M,14450,Search,5.0,68877,Processing,1,01-27
8526,55,F,14580,Search,5.0,10659,Shipped,1,07-05
62409,63,M,14580,Organic,13.0,78225,Returned,4,11-25
87934,66,M,14580,Search,13.0,110086,Complete,4,01-10
89153,38,M,14580,Organic,5.0,111621,Returned,1,11-09
13779,41,F,14534,Search,5.0,17303,Complete,1,06-27
35409,53,M,14534,Organic,5.0,44246,Returned,1,01-08
79394,45,M,14534,Display,5.0,99450,Processing,1,06-28
79394,45,M,14534,Display,5.0,99449,Returned,1,11-25
79394,45,M,14534,Display,5.0,99451,Shipped,1,07-27
82732,38,F,14534,Search,8.75,103601,Processing,1,01-05
82732,38,F,14534,Search,8.75,103602,Processing,3,01-20
85534,29,M,14534,Email,7.0,107051,Complete,2,05-12
19007,46,F,14609,Organic,6.714285714285714,23799,Complete,2,04-29
19007,46,F,14609,Organic,6.714285714285714,23798,Processing,2,07-24
